Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Prediction_Class,Prediction_Probability,Risk_Score,Alert_Triggered
172.16.0.1-192.168.10.50-63296-80-6,172.16.0.1,63296,192.168.10.50,80,6,7/7/2017 4:03,29128,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,399169.1843,308.9810492,3641,7564.491598,21787,33,22770,11385,14785.60279,21840,930,29075,5815,9807.32461,22864,33,0,0,0,0,72,132,102.9936831,205.9873661,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9853,Critical,YES
172.16.0.1-192.168.10.50-50732-80-6,192.168.10.50,80,172.16.0.1,50732,6,7/7/2017 4:05,1300460,6,2,11607,26,8760,0,1934.5,3530.471796,20,6,13,9.899494937,8945.29628,6.151669409,185780,491140.9855,1299583,4,1300460,260092,581093.1785,1299583,4,48,48,0,48,48,0,0,0,0,144,40,4.613752057,1.537917352,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,DDoS,0.6980,Medium,NO
172.16.0.1-192.168.10.50-56961-80-6,192.168.10.50,80,172.16.0.1,56961,6,7/7/2017 3:59,76023353,8,9,11607,62,4380,0,1450.875,1548.095183,20,0,6.888888889,5.30199124,153.4923091,0.223615499,4751459.562,16100000,64300000,1,76000000,10900000,28200000,74900000,48,74900000,9361399.875,22500000,64300000,1,0,0,0,0,172,192,0.105230823,0.118384676,0,4380,648.6111111,1237.755328,1532038.252,0,0,0,0,1,1,0,0,1,686.7647059,1450.875,6.888888889,172,0,0,0,0,0,0,8,11607,9,62,229,256,6,20,37936,0,37936,37936,37400000,38100000,64300000,10500000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-50889-80-6,192.168.10.50,80,172.16.0.1,50889,6,7/7/2017 4:07,5267932,1,6,6,36,6,6,6,0,6,6,6,0,7.972768062,1.328794677,877988.6667,2136241.772,5238525,146,0,0,0,0,0,5241897,1048379.4,2342362.829,5238525,146,0,0,0,0,20,120,0.189827811,1.138966866,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,29407,0,29407,29407,5238525,0,5238525,5238525,BENIGN,0.0031,Low,NO
192.168.10.9-89.163.159.98-10132-80-6,192.168.10.9,10132,89.163.159.98,80,6,7/7/2017 4:31,49,2,0,12,0,6,6,6,0,0,0,0,0,244897.9592,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0032,Low,NO
172.16.0.1-192.168.10.50-15059-80-6,172.16.0.1,15059,192.168.10.50,80,6,7/7/2017 3:57,9010737,5,0,30,0,6,6,6,0,0,0,0,0,3.329361405,0.554893568,2252684.25,4504037.191,9008740,3,9010737,2252684.25,4504037.191,9008740,3,0,0,0,0,0,0,0,0,0,100,0,0.554893568,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1997,0,1997,1997,9008740,0,9008740,9008740,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-58912-80-6,172.16.0.1,58912,192.168.10.50,80,6,7/7/2017 4:10,1838331,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6328.022538,3.807801751,306388.5,750060.0026,1837442,1,661,330.5,465.9833688,660,1,1838283,612761,1060604.885,1837442,180,0,0,0,0,72,92,1.631915036,2.175886715,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.1-192.168.10.3-53-60487-17,192.168.10.3,60487,192.168.10.1,53,17,7/7/2017 3:30,49577793,2,2,104,176,53,51,52,1.414213562,109,67,88,29.69848481,5.647689884,0.080681284,16500000,28500000,49500000,59911,49500000,49500000,0,49500000,49500000,49500000,49500000,0,49500000,49500000,0,0,0,0,80,64,0.040340642,0.040340642,51,109,66.2,24.84351022,617.2,0,0,0,0,0,0,0,0,1,82.75,52,88,80,0,0,0,0,0,0,2,104,2,176,-1,-1,1,40,61007,0,61007,61007,49500000,0,49500000,49500000,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-63060-80-6,172.16.0.1,63060,192.168.10.50,80,6,7/7/2017 4:05,680100,4,0,24,0,6,6,6,0,0,0,0,0,35.2889281,5.881488016,226700,391789.3412,679099,4,680100,226700,391789.3412,679099,4,0,0,0,0,0,0,0,0,0,80,0,5.881488016,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-28912-80-6,172.16.0.1,28912,192.168.10.50,80,6,7/7/2017 4:07,242821,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,47907.71803,32.94607962,34688.71429,91188.42921,241484,64,852,426,511.9453096,788,64,242748,60687,120531.7793,241484,184,0,0,0,0,72,112,12.35477986,20.59129976,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-51832-80-6,172.16.0.1,51832,192.168.10.50,80,6,7/7/2017 4:08,3988945,5,0,30,0,6,6,6,0,0,0,0,0,7.520785571,1.253464262,997236.25,1993809.221,3987950,1,3988945,997236.25,1993809.221,3987950,1,0,0,0,0,0,0,0,0,0,100,0,1.253464262,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-61441-80-6,192.168.10.50,80,172.16.0.1,61441,6,7/7/2017 4:12,98930406,6,10,11607,68,5840,0,1934.5,2375.523332,20,0,6.8,5.006662228,118.012252,0.161729853,6595360.4,24800000,96200000,1,98900000,19800000,43700000,98000000,189,98000000,10900000,32000000,96200000,1,0,0,0,0,132,212,0.060648695,0.101081158,0,5840,687.1176471,1632.555508,2665237.485,0,0,0,0,1,1,0,0,1,730.0625,1934.5,6.8,132,0,0,0,0,0,0,6,11607,10,68,229,256,4,20,1812554,0,1812554,1812554,96200000,0,96200000,96200000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-20563-80-6,172.16.0.1,20563,192.168.10.50,80,6,7/7/2017 4:01,187437,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,62031.50925,42.68100749,26776.71429,67192.76939,179009,41,8147,4073.5,5600.992814,8034,113,187396,46849,88188.5927,179009,62,0,0,0,0,72,112,16.00537781,26.67562968,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9907,Critical,YES
172.16.0.1-192.168.10.50-59887-80-6,192.168.10.50,80,172.16.0.1,59887,6,7/7/2017 4:11,97633146,5,9,12976,56,8760,0,2595.2,3639.717393,20,0,6.222222222,5.783117191,133.4792592,0.143393925,7510242,23800000,86000000,4,97600000,24400000,48000000,96300000,187,96300000,12000000,30100000,86000000,4,1,0,0,0,112,204,0.051212116,0.092181809,0,8760,960.4666667,2310.214643,5337091.695,0,1,0,0,1,1,0,0,1,1029.071429,2595.2,6.222222222,112,0,0,0,0,0,0,5,12976,9,56,229,256,3,20,33457,0,33457,33457,48200000,53500000,86000000,10300000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-42031-80-6,172.16.0.1,42031,192.168.10.50,80,6,7/7/2017 4:15,7770943,4,0,24,0,6,6,6,0,0,0,0,0,3.088428264,0.514738044,2590314.333,4485971.467,7770268,227,7770943,2590314.333,4485971.467,7770268,227,0,0,0,0,0,0,0,0,0,80,0,0.514738044,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,675,0,675,675,7770268,0,7770268,7770268,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-55691-80-6,172.16.0.1,55691,192.168.10.50,80,6,7/7/2017 4:08,90903631,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,128.2347016,0.132007928,8263966.455,27100000,89900000,62,90000000,12900000,34000000,89900000,62,925071,308357,514805.3265,902667,191,0,0,0,0,172,92,0.088005286,0.044002643,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,51092,0,51092,51092,89900000,0,89900000,89900000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-59135-80-6,192.168.10.50,80,172.16.0.1,59135,6,7/7/2017 4:01,78363162,5,10,11607,68,10220,0,2321.4,4455.182578,20,0,6.8,5.006662228,148.9858207,0.191416472,5597368.714,20900000,78200000,1,78400000,19600000,39200000,78300000,186,78300000,8702502,26100000,78200000,1,0,0,0,0,112,212,0.063805491,0.127610981,0,10220,730.0625,2553.585204,6520797.396,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,106666,0,106666,106666,78200000,0,78200000,78200000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-53819-80-6,192.168.10.50,80,172.16.0.1,53819,6,7/7/2017 4:07,89130552,7,9,11613,62,4380,0,1659,2117.072113,20,0,6.888888889,5.30199124,130.9876326,0.179511959,5942036.8,20200000,78300000,1,89100000,14900000,35800000,88000000,3,87900000,11000000,27400000,78300000,1,0,0,0,0,152,192,0.078536482,0.100975477,0,4380,687.1176471,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,32361,0,32361,32361,44000000,48500000,78300000,9645776,DDoS,0.7297,Medium,NO
192.168.10.14-199.59.150.44-58314-80-6,192.168.10.14,58314,199.59.150.44,80,6,7/7/2017 4:13,5923147,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.025950057,0.675316686,1974382.333,3340207.2,5830955,57,5923147,2961573.5,4057918.233,5830955,92192,0,0,0,0,0,0,0,0,0,72,32,0.506487514,0.168829171,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-56407-80-6,192.168.10.50,80,172.16.0.1,56407,6,7/7/2017 4:10,2277096,1,6,6,36,6,6,6,0,6,6,6,0,18.44454516,3.07409086,379516,923778.5549,2265166,3,0,0,0,0,0,2271933,454386.6,1012258.106,2265166,3,0,0,0,0,20,120,0.439155837,2.634935023,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-55198-80-6,172.16.0.1,55198,192.168.10.50,80,6,7/7/2017 4:10,1261006,4,0,24,0,6,6,6,0,0,0,0,0,19.03242332,3.172070553,420335.3333,725441.297,1258001,3,1261006,420335.3333,725441.297,1258001,3,0,0,0,0,0,0,0,0,0,80,0,3.172070553,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.15-53-60976-17,192.168.10.15,60976,192.168.10.3,53,17,7/7/2017 4:41,204,2,2,70,358,35,35,35,0,179,179,179,0,2098039.216,19607.84314,68,76,152,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,9803.921569,9803.921569,35,179,92.6,78.87204828,6220.8,0,0,0,0,0,0,0,0,1,115.75,35,179,40,0,0,0,0,0,0,2,70,2,358,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
192.168.10.17-207.178.0.70-46657-443-6,192.168.10.17,46657,207.178.0.70,443,6,7/7/2017 3:37,5314350,10,7,446,5471,211,0,44.6,82.03143029,1448,0,781.5714286,684.0667261,1113.40051,3.198886035,332146.875,1178839.314,4747085,3,5314350,590483.3333,1560166.921,4747085,3,458928,76488,126424.6678,303931,48,0,0,0,0,328,232,1.881697668,1.317188367,0,1448,328.7222222,554.0792899,307003.8595,0,0,0,1,0,0,0,0,0,348.0588235,44.6,781.5714286,328,0,0,0,0,0,0,10,446,7,5471,29200,61,3,32,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-39725-80-6,172.16.0.1,39725,192.168.10.50,80,6,7/7/2017 4:14,1713998,4,0,24,0,6,6,6,0,0,0,0,0,14.00235006,2.33372501,571332.6667,988706.1116,1712992,3,1713998,571332.6667,988706.1116,1712992,3,0,0,0,0,0,0,0,0,0,80,0,2.33372501,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-59289-80-6,172.16.0.1,59289,192.168.10.50,80,6,7/7/2017 4:01,78444982,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,148.6774514,0.178469032,6034229.385,20000000,72300000,2,78400000,9803186.875,25400000,72300000,2,31026,7756.5,8904.853265,18541,45,0,0,0,0,192,112,0.114730092,0.06373894,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1991,0,1991,1991,39200000,46900000,72300000,6069879,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.12-53-2024-17,192.168.10.12,2024,192.168.10.3,53,17,7/7/2017 4:11,201,2,2,64,204,32,32,32,0,102,102,102,0,1333333.333,19900.49751,67,75.31932023,150,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-52210-80-6,172.16.0.1,52210,192.168.10.50,80,6,7/7/2017 3:57,372428,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,31219.45718,21.48066203,53204,134893.6963,358929,3,13149,6574.5,8760.345912,12769,380,372398,93099.5,177324.7557,358929,159,0,0,0,0,72,112,8.055248263,13.42541377,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9901,Critical,YES
172.16.0.1-192.168.10.50-58010-80-6,192.168.10.50,80,172.16.0.1,58010,6,7/7/2017 4:00,77877365,5,10,11607,68,10135,0,2321.4,4413.201989,20,0,6.8,5.006662228,149.9151904,0.192610523,5562668.929,18400000,69000000,0,77900000,19500000,37800000,76100000,195,76100000,8458498.667,22800000,69000000,0,0,0,0,0,112,212,0.064203508,0.128407015,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,36664,0,36664,36664,38100000,43800000,69000000,7060001,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-52215-80-6,192.168.10.50,80,172.16.0.1,52215,6,7/7/2017 3:58,10113433,1,6,6,36,6,6,6,0,6,6,6,0,4.152892495,0.692148749,1685572.167,4122567.075,10100000,1,0,0,0,0,0,10100000,2021740.8,4516290.401,10100000,1,0,0,0,0,20,120,0.098878393,0.593270356,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,12708,0,12708,12708,10100000,0,10100000,10100000,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-39662-80-6,172.16.0.1,39662,192.168.10.50,80,6,7/7/2017 4:13,704252,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16518.23495,11.35957015,100607.4286,265701.6781,703162,5,866,433,360.6244584,688,178,704206,176051.5,351407.2063,703162,5,0,0,0,0,72,112,4.259838808,7.099731346,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-31478-80-6,172.16.0.1,31478,192.168.10.50,80,6,7/7/2017 4:08,1185781,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9810.411872,6.746608353,169397.2857,447639.005,1184547,5,871,435.5,518.3092706,802,69,1185671,296417.75,592086.2996,1184547,5,0,0,0,0,72,112,2.529978133,4.216630221,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-65356-80-6,192.168.10.50,80,172.16.0.1,65356,6,7/7/2017 4:04,82232195,7,10,11613,68,4380,0,1659,2117.072113,20,0,6.8,5.006662228,142.048987,0.206731682,5139512.187,19600000,78600000,0,82200000,13700000,32900000,80800000,2,80800000,8975611,26100000,78600000,0,0,0,0,0,152,212,0.08512481,0.121606872,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,2196267,0,2196267,2196267,78600000,0,78600000,78600000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-28273-80-6,172.16.0.1,28273,192.168.10.50,80,6,7/7/2017 4:06,263689,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,44116.36435,26.54642401,43948.16667,107199.2648,262767,4,861,430.5,471.6402231,764,97,263667,87889,151449.4473,262767,4,0,0,0,0,72,92,11.37703886,15.16938515,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-28273-80-6,172.16.0.1,28273,192.168.10.50,80,6,7/7/2017 4:06,263689,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,44116.36435,26.54642401,43948.16667,107199.2648,262767,4,861,430.5,471.6402231,764,97,263667,87889,151449.4473,262767,4,0,0,0,0,72,92,11.37703886,15.16938515,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.3-192.168.10.15-53-60548-17,192.168.10.15,60548,192.168.10.3,53,17,7/7/2017 3:51,209,2,2,82,114,41,41,41,0,57,57,57,0,937799.0431,19138.75598,69.66666667,81.68435183,160,1,48,48,0,48,48,1,1,0,1,1,0,0,0,0,64,64,9569.37799,9569.37799,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-20091-80-6,172.16.0.1,20091,192.168.10.50,80,6,7/7/2017 4:00,1076371,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,10807.61187,7.432381586,153767.2857,406404.9561,1075407,3,750,375,333.7544007,611,139,1076322,269080.5,537551.1071,1075407,3,0,0,0,0,72,112,2.787143095,4.645238491,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-34988-80-6,172.16.0.1,34988,192.168.10.50,80,6,7/7/2017 4:11,3211781,5,0,30,0,6,6,6,0,0,0,0,0,9.340611953,1.556768659,802945.25,1604735.192,3210048,354,3211781,802945.25,1604735.192,3210048,354,0,0,0,0,0,0,0,0,0,100,0,1.556768659,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-57397-80-6,172.16.0.1,57397,192.168.10.50,80,6,7/7/2017 4:11,10351025,4,0,24,0,6,6,6,0,0,0,0,0,2.318610959,0.38643516,3450341.667,5975053.396,10300000,3,10400000,3450341.667,5975053.396,10300000,3,0,0,0,0,0,0,0,0,0,80,0,0.38643516,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1286,0,1286,1286,10300000,0,10300000,10300000,DDoS,0.7297,Medium,NO
192.168.10.17-198.72.112.8-42324-443-6,192.168.10.17,42324,198.72.112.8,443,6,7/7/2017 3:35,96,2,0,0,0,0,0,0,0,0,0,0,0,0,20833.33333,96,0,96,96,96,96,0,96,96,0,0,0,0,0,0,0,0,0,64,0,20833.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0195,Low,NO
172.16.0.1-192.168.10.50-59360-80-6,172.16.0.1,59360,192.168.10.50,80,6,7/7/2017 4:12,27034,5,0,30,0,6,6,6,0,0,0,0,0,1109.713694,184.9522823,6758.5,11505.66708,24017,1003,27034,6758.5,11505.66708,24017,1003,0,0,0,0,0,0,0,0,0,100,0,184.9522823,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-56933-80-6,172.16.0.1,56933,192.168.10.50,80,6,7/7/2017 3:59,1293582,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8992.85859,6.957425196,161697.75,457021.4374,1292768,3,687,343.5,391.03005,620,67,1293550,258710,578056.0634,1292768,3,0,0,0,0,72,132,2.319141732,4.638283464,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-59306-80-6,192.168.10.50,80,172.16.0.1,59306,6,7/7/2017 4:01,78332687,8,10,11607,68,4380,0,1450.875,1559.504998,20,0,6.8,5.006662228,149.043783,0.22978913,4607805.118,17500000,72400000,1,78300000,11200000,29600000,78300000,22,78300000,8701534.444,24000000,72400000,1,0,0,0,0,172,212,0.102128502,0.127660628,0,4380,614.7894737,1217.558239,1482448.064,0,0,0,0,1,1,0,0,1,648.9444444,1450.875,6.8,172,0,0,0,0,0,0,8,11607,10,68,229,256,6,20,19513,0,19513,19513,39100000,47100000,72400000,5874831,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-38395-80-6,172.16.0.1,38395,192.168.10.50,80,6,7/7/2017 4:13,78814,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,147600.6801,101.5048088,11259.14286,29249.38752,77587,4,997,498.5,678.1154032,978,19,78706,19676.5,38609.41557,77587,4,0,0,0,0,72,112,38.0643033,63.44050549,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.15-192.168.10.50-59454-21-6,192.168.10.15,59454,192.168.10.50,21,6,7/7/2017 4:12,83,1,2,6,12,6,6,6,0,6,6,6,0,216867.4699,36144.57831,41.5,9.192388155,48,35,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,40,12048.19277,24096.38554,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
192.168.10.3-192.168.10.16-53-45502-17,192.168.10.16,45502,192.168.10.3,53,17,7/7/2017 3:31,50310,2,2,84,204,42,42,42,0,102,102,102,0,5724.50805,79.50705625,16770,29041.29589,50304,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,39.75352813,39.75352813,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
